clone_a,clone_b,batch,n_a,n_b,sinkhorn,energy
E9.5-R3-C2,E10.0-R1-C3,22,124534,49189,21.900320053100586,0.23912715911865234
E9.5-R3-C2,E10.0-R1-C3,23,124534,49189,20.438068389892578,0.22095489501953125
E9.5-R3-C2,E10.0-R1-C3,24,124534,49189,20.313011169433594,0.20758724212646484
E9.5-R3-C2,E10.0-R1-C3,25,124534,49189,21.164562225341797,0.22745323181152344
E9.5-R3-C2,E10.0-R1-C3,26,124534,49189,20.70547103881836,0.21457672119140625
E9.5-R3-C2,E10.0-R1-C3,27,124534,49189,20.75213050842285,0.2131175994873047
E9.5-R3-C2,E10.0-R1-C3,28,124534,49189,20.488773345947266,0.20217037200927734
E9.5-R3-C2,E10.0-R1-C3,29,124534,49189,20.771881103515625,0.21691131591796875
E9.5-R3-C2,E10.0-R1-C3,30,124534,49189,20.397031784057617,0.20276451110839844
E9.5-R3-C2,E10.0-R1-C3,31,124534,49189,20.15697479248047,0.2228527069091797
E9.5-R3-C2,E10.0-R1-C3,32,124534,49189,21.8765926361084,0.20113372802734375
E9.5-R3-C2,E10.0-R1-C3,33,124534,49189,20.951026916503906,0.22587013244628906
E9.5-R3-C2,E10.0-R1-C3,34,124534,49189,21.09394073486328,0.21495437622070312
E9.5-R3-C2,E10.0-R1-C3,35,124534,49189,20.636932373046875,0.210357666015625
E9.5-R3-C2,E10.0-R1-C3,36,124534,49189,20.513761520385742,0.21660614013671875
E9.5-R3-C2,E10.0-R1-C3,37,124534,49189,21.23105239868164,0.21155738830566406
E9.5-R3-C2,E10.0-R1-C3,38,124534,49189,21.20125389099121,0.2123403549194336
E9.5-R3-C2,E10.0-R1-C3,39,124534,49189,21.139129638671875,0.22751712799072266
E9.5-R3-C2,E10.0-R1-C3,40,124534,49189,21.16114044189453,0.21619892120361328
E9.5-R3-C2,E10.0-R1-C3,41,124534,49189,20.53717041015625,0.2114543914794922
E9.5-R3-C2,E10.0-R1-C3,42,124534,49189,20.768268585205078,0.21694087982177734
E9.5-R3-C2,E10.0-R1-C3,43,124534,49189,20.59739112854004,0.20571517944335938
E9.5-R3-C2,E10.0-R1-C3,44,124534,49189,21.240276336669922,0.23673152923583984
E9.5-R3-C2,E10.0-R1-C3,45,124534,49189,21.094528198242188,0.20573043823242188
E9.5-R3-C2,E10.0-R1-C3,46,124534,49189,20.907360076904297,0.2154216766357422
E9.5-R3-C2,E10.0-R1-C3,47,124534,49189,21.452089309692383,0.23180675506591797
E9.5-R3-C2,E10.0-R1-C3,48,124534,49189,21.175830841064453,0.22517776489257812
E9.5-R3-C2,E10.0-R1-C3,49,124534,49189,21.27788543701172,0.22258949279785156
E9.5-R3-C2,E10.0-R1-C5,0,124534,9587,22.555557250976562,0.20388412475585938
E9.5-R3-C2,E10.0-R1-C5,1,124534,9587,23.567729949951172,0.24858665466308594
E9.5-R3-C2,E10.0-R1-C5,2,124534,9587,22.834152221679688,0.23923873901367188
E9.5-R3-C2,E10.0-R1-C5,3,124534,9587,22.945396423339844,0.2538595199584961
E9.5-R3-C2,E10.0-R1-C5,4,124534,9587,22.698535919189453,0.21501731872558594
E9.5-R3-C2,E10.0-R1-C5,5,124534,9587,23.8106689453125,0.23378944396972656
E9.5-R3-C2,E10.0-R1-C5,6,124534,9587,24.151653289794922,0.27611732482910156
E9.5-R3-C2,E10.0-R1-C5,7,124534,9587,22.72250747680664,0.24084949493408203
E9.5-R3-C2,E10.0-R1-C5,8,124534,9587,23.3951473236084,0.25542449951171875
E9.5-R3-C2,E10.0-R1-C5,9,124534,9587,24.121986389160156,0.24709796905517578
E9.5-R3-C2,E10.0-R1-C5,10,124534,9587,22.18753433227539,0.20993804931640625
E9.5-R3-C2,E10.0-R1-C5,11,124534,9587,23.740581512451172,0.25036048889160156
E9.5-R3-C2,E10.0-R1-C5,12,124534,9587,22.83209228515625,0.2180767059326172
E9.5-R3-C2,E10.0-R1-C5,13,124534,9587,23.140247344970703,0.23225021362304688
E9.5-R3-C2,E10.0-R1-C5,14,124534,9587,22.876911163330078,0.20758056640625
E9.5-R3-C2,E10.0-R1-C5,15,124534,9587,23.164966583251953,0.23578166961669922
E9.5-R3-C2,E10.0-R1-C5,16,124534,9587,23.852863311767578,0.24580001831054688
E9.5-R3-C2,E10.0-R1-C5,17,124534,9587,23.476490020751953,0.2415761947631836
E9.5-R3-C2,E10.0-R1-C5,18,124534,9587,23.463886260986328,0.2019672393798828
E9.5-R3-C2,E10.0-R1-C5,19,124534,9587,22.306316375732422,0.2749614715576172
E9.5-R3-C2,E10.0-R1-C5,20,124534,9587,22.892724990844727,0.2480030059814453
E9.5-R3-C2,E10.0-R1-C5,21,124534,9587,22.55893325805664,0.23526763916015625
E9.5-R3-C2,E10.0-R1-C5,22,124534,9587,24.103267669677734,0.2527647018432617
E9.5-R3-C2,E10.0-R1-C5,23,124534,9587,22.439617156982422,0.25115203857421875
E9.5-R3-C2,E10.0-R1-C5,24,124534,9587,23.19518280029297,0.24338531494140625
E9.5-R3-C2,E10.0-R1-C5,25,124534,9587,22.990324020385742,0.22872161865234375
E9.5-R3-C2,E10.0-R1-C5,26,124534,9587,22.67713165283203,0.22519683837890625
E9.5-R3-C2,E10.0-R1-C5,27,124534,9587,22.69367027282715,0.24431896209716797
E9.5-R3-C2,E10.0-R1-C5,28,124534,9587,23.0184326171875,0.22806930541992188
E9.5-R3-C2,E10.0-R1-C5,29,124534,9587,23.23260498046875,0.23215484619140625
E9.5-R3-C2,E10.0-R1-C5,30,124534,9587,23.917278289794922,0.2419891357421875
E9.5-R3-C2,E10.0-R1-C5,31,124534,9587,23.77901840209961,0.25330638885498047
E9.5-R3-C2,E10.0-R1-C5,32,124534,9587,21.74289321899414,0.2417917251586914
E9.5-R3-C2,E10.0-R1-C5,33,124534,9587,22.787334442138672,0.22396373748779297
E9.5-R3-C2,E10.0-R1-C5,34,124534,9587,23.511249542236328,0.26008129119873047
E9.5-R3-C2,E10.0-R1-C5,35,124534,9587,22.54955291748047,0.24517345428466797
E9.5-R3-C2,E10.0-R1-C5,36,124534,9587,23.504535675048828,0.22995853424072266
E9.5-R3-C2,E10.0-R1-C5,37,124534,9587,22.573299407958984,0.23104286193847656
E9.5-R3-C2,E10.0-R1-C5,38,124534,9587,22.766286849975586,0.23916053771972656
E9.5-R3-C2,E10.0-R1-C5,39,124534,9587,22.666475296020508,0.23571491241455078
E9.5-R3-C2,E10.0-R1-C5,40,124534,9587,23.407779693603516,0.22301673889160156
E9.5-R3-C2,E10.0-R1-C5,41,124534,9587,22.816734313964844,0.21762752532958984
E9.5-R3-C2,E10.0-R1-C5,42,124534,9587,23.778148651123047,0.2316884994506836
E9.5-R3-C2,E10.0-R1-C5,43,124534,9587,23.111286163330078,0.2453174591064453
E9.5-R3-C2,E10.0-R1-C5,44,124534,9587,24.383209228515625,0.21915626525878906
E9.5-R3-C2,E10.0-R1-C5,45,124534,9587,23.213451385498047,0.2502727508544922
E9.5-R3-C2,E10.0-R1-C5,46,124534,9587,23.505138397216797,0.23550987243652344
E9.5-R3-C2,E10.0-R1-C5,47,124534,9587,24.03676986694336,0.24307823181152344
E9.5-R3-C2,E10.0-R1-C5,48,124534,9587,23.307113647460938,0.25176334381103516
E9.5-R3-C2,E10.0-R1-C5,49,124534,9587,24.52623748779297,0.2477874755859375
E9.5-R3-C2,E10.0-R1-C6,0,124534,5467,26.09745979309082,0.2635688781738281
E9.5-R3-C2,E10.0-R1-C6,1,124534,5467,25.409324645996094,0.2660846710205078
E9.5-R3-C2,E10.0-R1-C6,2,124534,5467,27.43947410583496,0.2657012939453125
E9.5-R3-C2,E10.0-R1-C6,3,124534,5467,25.90274429321289,0.2673358917236328
E9.5-R3-C2,E10.0-R1-C6,4,124534,5467,24.76287078857422,0.2807798385620117
E9.5-R3-C2,E10.0-R1-C6,5,124534,5467,24.076635360717773,0.24015426635742188
E9.5-R3-C2,E10.0-R1-C6,6,124534,5467,24.799957275390625,0.25310707092285156
E9.5-R3-C2,E10.0-R1-C6,7,124534,5467,25.395980834960938,0.28975486755371094
E9.5-R3-C2,E10.0-R1-C6,8,124534,5467,24.903549194335938,0.25542259216308594
E9.5-R3-C2,E10.0-R1-C6,9,124534,5467,26.149831771850586,0.2707023620605469
E9.5-R3-C2,E10.0-R1-C6,10,124534,5467,24.520606994628906,0.2557954788208008
E9.5-R3-C2,E10.0-R1-C6,11,124534,5467,26.976905822753906,0.280426025390625
E9.5-R3-C2,E10.0-R1-C6,12,124534,5467,25.348365783691406,0.28151607513427734
E9.5-R3-C2,E10.0-R1-C6,13,124534,5467,24.998849868774414,0.2511329650878906
E9.5-R3-C2,E10.0-R1-C6,14,124534,5467,25.080949783325195,0.2466592788696289
E9.5-R3-C2,E10.0-R1-C6,15,124534,5467,25.840084075927734,0.2517099380493164
E9.5-R3-C2,E10.0-R1-C6,16,124534,5467,26.838083267211914,0.29187679290771484
E9.5-R3-C2,E10.0-R1-C6,17,124534,5467,24.459386825561523,0.22883892059326172
E9.5-R3-C2,E10.0-R1-C6,18,124534,5467,24.486698150634766,0.24213409423828125
E9.5-R3-C2,E10.0-R1-C6,19,124534,5467,26.18425750732422,0.2784690856933594
E9.5-R3-C2,E10.0-R1-C6,20,124534,5467,25.755565643310547,0.26602745056152344
E9.5-R3-C2,E10.0-R1-C6,21,124534,5467,24.60454750061035,0.2633056640625
E9.5-R3-C2,E10.0-R1-C6,22,124534,5467,26.500350952148438,0.2741689682006836
E9.5-R3-C2,E10.0-R1-C6,23,124534,5467,25.44082260131836,0.24711990356445312
E9.5-R3-C2,E10.0-R1-C6,24,124534,5467,25.690933227539062,0.26283836364746094
E9.5-R3-C2,E10.0-R1-C6,25,124534,5467,25.362274169921875,0.2505350112915039
E9.5-R3-C2,E10.0-R1-C6,26,124534,5467,24.718795776367188,0.2378673553466797
E9.5-R3-C2,E10.0-R1-C6,27,124534,5467,24.3564453125,0.25132179260253906
E9.5-R3-C2,E10.0-R1-C6,28,124534,5467,24.647640228271484,0.26425743103027344
E9.5-R3-C2,E10.0-R1-C6,29,124534,5467,24.866331100463867,0.24730968475341797
E9.5-R3-C2,E10.0-R1-C6,30,124534,5467,25.909393310546875,0.2720012664794922
E9.5-R3-C2,E10.0-R1-C6,31,124534,5467,25.999956130981445,0.2713756561279297
E9.5-R3-C2,E10.0-R1-C6,32,124534,5467,25.002986907958984,0.2514019012451172
E9.5-R3-C2,E10.0-R1-C6,33,124534,5467,24.94849967956543,0.26692962646484375
E9.5-R3-C2,E10.0-R1-C6,34,124534,5467,25.699813842773438,0.24451923370361328
E9.5-R3-C2,E10.0-R1-C6,35,124534,5467,26.54092788696289,0.2704353332519531
E9.5-R3-C2,E10.0-R1-C6,36,124534,5467,26.92377471923828,0.2701301574707031
E9.5-R3-C2,E10.0-R1-C6,37,124534,5467,26.513935089111328,0.2737874984741211
E9.5-R3-C2,E10.0-R1-C6,38,124534,5467,28.713191986083984,0.3146047592163086
E9.5-R3-C2,E10.0-R1-C6,39,124534,5467,25.734722137451172,0.25894737243652344
E9.5-R3-C2,E10.0-R1-C6,40,124534,5467,25.259138107299805,0.2497549057006836
E9.5-R3-C2,E10.0-R1-C6,41,124534,5467,25.75918197631836,0.2677927017211914
E9.5-R3-C2,E10.0-R1-C6,42,124534,5467,25.12371063232422,0.26229381561279297
E9.5-R3-C2,E10.0-R1-C6,43,124534,5467,24.431724548339844,0.22941875457763672
E9.5-R3-C2,E10.0-R1-C6,44,124534,5467,26.17591094970703,0.27974700927734375
E9.5-R3-C2,E10.0-R1-C6,45,124534,5467,25.888874053955078,0.2822446823120117
E9.5-R3-C2,E10.0-R1-C6,46,124534,5467,26.774362564086914,0.30058765411376953
E9.5-R3-C2,E10.0-R1-C6,47,124534,5467,26.95279312133789,0.29119110107421875
E9.5-R3-C2,E10.0-R1-C6,48,124534,5467,24.453548431396484,0.26740074157714844
E9.5-R3-C2,E10.0-R1-C6,49,124534,5467,25.389667510986328,0.25000762939453125
E9.5-R3-C2,E10.0-R1-C4,0,124534,11966,22.558080673217773,0.23634624481201172
E9.5-R3-C2,E10.0-R1-C4,1,124534,11966,22.409276962280273,0.2500791549682617
E9.5-R3-C2,E10.0-R1-C4,2,124534,11966,22.595901489257812,0.23241519927978516
E9.5-R3-C2,E10.0-R1-C4,3,124534,11966,22.323894500732422,0.2228231430053711
E9.5-R3-C2,E10.0-R1-C4,4,124534,11966,22.915973663330078,0.2437458038330078
E9.5-R3-C2,E10.0-R1-C4,5,124534,11966,22.29590606689453,0.22687244415283203
E9.5-R3-C2,E10.0-R1-C4,6,124534,11966,22.679489135742188,0.2371377944946289
E9.5-R3-C2,E10.0-R1-C4,7,124534,11966,23.436969757080078,0.2468252182006836
E9.5-R3-C2,E10.0-R1-C4,8,124534,11966,22.64280128479004,0.25537967681884766
E9.5-R3-C2,E10.0-R1-C4,9,124534,11966,23.00163459777832,0.23308753967285156
E9.5-R3-C2,E10.0-R1-C4,10,124534,11966,21.83852767944336,0.22878360748291016
E9.5-R3-C2,E10.0-R1-C4,11,124534,11966,22.214435577392578,0.25499629974365234
E9.5-R3-C2,E10.0-R1-C4,12,124534,11966,21.7907772064209,0.22067832946777344
E9.5-R3-C2,E10.0-R1-C4,13,124534,11966,23.339502334594727,0.23981571197509766
E9.5-R3-C2,E10.0-R1-C4,14,124534,11966,23.4520320892334,0.23236942291259766
E9.5-R3-C2,E10.0-R1-C4,15,124534,11966,22.98723793029785,0.25580501556396484
E9.5-R3-C2,E10.0-R1-C4,16,124534,11966,23.47087860107422,0.2709369659423828
E9.5-R3-C2,E10.0-R1-C4,17,124534,11966,22.651803970336914,0.22022151947021484
E9.5-R3-C2,E10.0-R1-C4,18,124534,11966,22.21283721923828,0.21758365631103516
E9.5-R3-C2,E10.0-R1-C4,19,124534,11966,22.729534149169922,0.21609115600585938
E9.5-R3-C2,E10.0-R1-C4,20,124534,11966,22.967056274414062,0.28132152557373047
E9.5-R3-C2,E10.0-R1-C4,21,124534,11966,23.92551040649414,0.26479625701904297
E9.5-R3-C2,E10.0-R1-C4,22,124534,11966,23.14071273803711,0.23713111877441406
E9.5-R3-C2,E10.0-R1-C4,23,124534,11966,22.326339721679688,0.24297428131103516
E9.5-R3-C2,E10.0-R1-C4,24,124534,11966,22.576766967773438,0.2469940185546875
E9.5-R3-C2,E10.0-R1-C4,25,124534,11966,23.73816680908203,0.24197101593017578
E9.5-R3-C2,E10.0-R1-C4,26,124534,11966,22.969741821289062,0.2560548782348633
E9.5-R3-C2,E10.0-R1-C4,27,124534,11966,23.144559860229492,0.2566690444946289
E9.5-R3-C2,E10.0-R1-C4,28,124534,11966,23.536510467529297,0.2571134567260742
E9.5-R3-C2,E10.0-R1-C4,29,124534,11966,22.1051025390625,0.2366933822631836
E9.5-R3-C2,E10.0-R1-C4,30,124534,11966,23.57732391357422,0.24010372161865234
E9.5-R3-C2,E10.0-R1-C4,31,124534,11966,23.2178955078125,0.23420143127441406
E9.5-R3-C2,E10.0-R1-C4,32,124534,11966,23.63424301147461,0.26667308807373047
E9.5-R3-C2,E10.0-R1-C4,33,124534,11966,23.941852569580078,0.2469501495361328
E9.5-R3-C2,E10.0-R1-C4,34,124534,11966,24.16802978515625,0.28598880767822266
E9.5-R3-C2,E10.0-R1-C4,35,124534,11966,23.303401947021484,0.24462318420410156
E9.5-R3-C2,E10.0-R1-C4,36,124534,11966,23.466516494750977,0.24216938018798828
E9.5-R3-C2,E10.0-R1-C4,37,124534,11966,23.657501220703125,0.24361228942871094
E9.5-R3-C2,E10.0-R1-C4,38,124534,11966,22.735153198242188,0.22609615325927734
E9.5-R3-C2,E10.0-R1-C4,39,124534,11966,23.426965713500977,0.23974227905273438
E9.5-R3-C2,E10.0-R1-C4,40,124534,11966,23.904762268066406,0.24010372161865234
E9.5-R3-C2,E10.0-R1-C4,41,124534,11966,22.52618408203125,0.2292041778564453
E9.5-R3-C2,E10.0-R1-C4,42,124534,11966,22.873456954956055,0.22654151916503906
E9.5-R3-C2,E10.0-R1-C4,43,124534,11966,24.00688362121582,0.2546052932739258
E9.5-R3-C2,E10.0-R1-C4,44,124534,11966,23.475725173950195,0.24869632720947266
E9.5-R3-C2,E10.0-R1-C4,45,124534,11966,23.09915542602539,0.2480297088623047
E9.5-R3-C2,E10.0-R1-C4,46,124534,11966,23.80632209777832,0.23443317413330078
E9.5-R3-C2,E10.0-R1-C4,47,124534,11966,22.23138427734375,0.23332500457763672
E9.5-R3-C2,E10.0-R1-C4,48,124534,11966,24.0528621673584,0.26560401916503906
E9.5-R3-C2,E10.0-R1-C4,49,124534,11966,23.38135528564453,0.22900962829589844
E9.5-R3-C4,E9.5-R3-C3,0,28993,37267,17.541170120239258,0.04566192626953125
E9.5-R3-C4,E9.5-R3-C3,1,28993,37267,17.78130340576172,0.03618621826171875
E9.5-R3-C4,E9.5-R3-C3,2,28993,37267,17.232025146484375,0.03996562957763672
E9.5-R3-C4,E9.5-R3-C3,3,28993,37267,17.231246948242188,0.03533744812011719
E9.5-R3-C4,E9.5-R3-C3,4,28993,37267,18.314794540405273,0.039437294006347656
E9.5-R3-C4,E9.5-R3-C3,5,28993,37267,18.436471939086914,0.039649009704589844
E9.5-R3-C4,E9.5-R3-C3,6,28993,37267,16.920291900634766,0.03237438201904297
E9.5-R3-C4,E9.5-R3-C3,7,28993,37267,17.31465721130371,0.03120708465576172
E9.5-R3-C4,E9.5-R3-C3,8,28993,37267,17.25699234008789,0.03899860382080078
E9.5-R3-C4,E9.5-R3-C3,9,28993,37267,18.214580535888672,0.04533863067626953
E9.5-R3-C4,E9.5-R3-C3,10,28993,37267,17.51821517944336,0.04651165008544922
E9.5-R3-C4,E9.5-R3-C3,11,28993,37267,17.91518783569336,0.047631263732910156
E9.5-R3-C4,E9.5-R3-C3,12,28993,37267,17.447948455810547,0.03726387023925781
E9.5-R3-C4,E9.5-R3-C3,13,28993,37267,17.8139591217041,0.046616554260253906
E9.5-R3-C4,E9.5-R3-C3,14,28993,37267,18.214569091796875,0.04489326477050781
E9.5-R3-C4,E9.5-R3-C3,15,28993,37267,17.753097534179688,0.03599071502685547
E9.5-R3-C4,E9.5-R3-C3,16,28993,37267,17.197622299194336,0.0433349609375
E9.5-R3-C4,E9.5-R3-C3,17,28993,37267,18.33505630493164,0.038641929626464844
E9.5-R3-C4,E9.5-R3-C3,18,28993,37267,17.170320510864258,0.03755664825439453
E9.5-R3-C4,E9.5-R3-C3,19,28993,37267,18.002670288085938,0.050253868103027344
E9.5-R3-C4,E9.5-R3-C3,20,28993,37267,17.60649299621582,0.042145729064941406
E9.5-R3-C4,E9.5-R3-C3,21,28993,37267,18.03478240966797,0.03923511505126953
E9.5-R3-C4,E9.5-R3-C3,22,28993,37267,17.403345108032227,0.039587974548339844
E9.5-R3-C4,E9.5-R3-C3,23,28993,37267,18.012836456298828,0.05738067626953125
E9.5-R3-C4,E9.5-R3-C3,24,28993,37267,17.50021743774414,0.05247020721435547
E9.5-R3-C4,E9.5-R3-C3,25,28993,37267,17.462379455566406,0.0351715087890625
E9.5-R3-C4,E9.5-R3-C3,26,28993,37267,17.85059356689453,0.04281806945800781
E9.5-R3-C4,E9.5-R3-C3,27,28993,37267,18.432493209838867,0.04768180847167969
E9.5-R3-C4,E9.5-R3-C3,28,28993,37267,17.155363082885742,0.03973674774169922
E9.5-R3-C4,E9.5-R3-C3,29,28993,37267,17.729310989379883,0.05560016632080078
E9.5-R3-C4,E9.5-R3-C3,30,28993,37267,19.023996353149414,0.041370391845703125
E9.5-R3-C4,E9.5-R3-C3,31,28993,37267,18.159467697143555,0.04850578308105469
E9.5-R3-C4,E9.5-R3-C3,32,28993,37267,17.813152313232422,0.03412151336669922
E9.5-R3-C4,E9.5-R3-C3,33,28993,37267,18.08559799194336,0.034580230712890625
E9.5-R3-C4,E9.5-R3-C3,34,28993,37267,17.825624465942383,0.04332160949707031
E9.5-R3-C4,E9.5-R3-C3,35,28993,37267,18.1480712890625,0.04768180847167969
E9.5-R3-C4,E9.5-R3-C3,36,28993,37267,18.239486694335938,0.04463958740234375
E9.5-R3-C4,E9.5-R3-C3,37,28993,37267,17.565834045410156,0.035472869873046875
E9.5-R3-C4,E9.5-R3-C3,38,28993,37267,18.000661849975586,0.03815269470214844
E9.5-R3-C4,E9.5-R3-C3,39,28993,37267,17.980037689208984,0.03385448455810547
E9.5-R3-C4,E9.5-R3-C3,40,28993,37267,17.53201675415039,0.04024982452392578
E9.5-R3-C4,E9.5-R3-C3,41,28993,37267,17.45539665222168,0.04264354705810547
E9.5-R3-C4,E9.5-R3-C3,42,28993,37267,17.606182098388672,0.046151161193847656
E9.5-R3-C4,E9.5-R3-C3,43,28993,37267,17.244281768798828,0.05034637451171875
E9.5-R3-C4,E9.5-R3-C3,44,28993,37267,17.11878204345703,0.046341896057128906
E9.5-R3-C4,E9.5-R3-C3,45,28993,37267,17.896717071533203,0.04532051086425781
E9.5-R3-C4,E9.5-R3-C3,46,28993,37267,18.191789627075195,0.05748748779296875
E9.5-R3-C4,E9.5-R3-C3,47,28993,37267,17.560609817504883,0.03285408020019531
E9.5-R3-C4,E9.5-R3-C3,48,28993,37267,17.88933563232422,0.037659645080566406
E9.5-R3-C4,E9.5-R3-C3,49,28993,37267,17.457931518554688,0.04908180236816406
E9.5-R3-C4,E9.5-R3-C1,0,28993,127443,18.459430694580078,0.04538536071777344
E9.5-R3-C4,E9.5-R3-C1,1,28993,127443,17.586383819580078,0.04876995086669922
E9.5-R3-C4,E9.5-R3-C1,2,28993,127443,17.569246292114258,0.037138938903808594
E9.5-R3-C4,E9.5-R3-C1,3,28993,127443,16.909072875976562,0.029625892639160156
E9.5-R3-C4,E9.5-R3-C1,4,28993,127443,17.434886932373047,0.03127765655517578
E9.5-R3-C4,E9.5-R3-C1,5,28993,127443,17.297924041748047,0.034630775451660156
E9.5-R3-C4,E9.5-R3-C1,6,28993,127443,17.070186614990234,0.03868293762207031
E9.5-R3-C4,E9.5-R3-C1,7,28993,127443,16.713626861572266,0.038043975830078125
E9.5-R3-C4,E9.5-R3-C1,8,28993,127443,17.328542709350586,0.031097412109375
E9.5-R3-C4,E9.5-R3-C1,9,28993,127443,17.638416290283203,0.03589153289794922
E9.5-R3-C4,E9.5-R3-C1,10,28993,127443,17.93027687072754,0.034575462341308594
E9.5-R3-C4,E9.5-R3-C1,11,28993,127443,17.250682830810547,0.042995452880859375
E9.5-R3-C4,E9.5-R3-C1,12,28993,127443,17.46257972717285,0.03698158264160156
E9.5-R3-C4,E9.5-R3-C1,13,28993,127443,17.61550521850586,0.037830352783203125
E9.5-R3-C4,E9.5-R3-C1,14,28993,127443,16.902286529541016,0.03290367126464844
E9.5-R3-C4,E9.5-R3-C1,15,28993,127443,17.791481018066406,0.032883644104003906
E9.5-R3-C4,E9.5-R3-C1,16,28993,127443,17.213289260864258,0.02953815460205078
E9.5-R3-C4,E9.5-R3-C1,17,28993,127443,16.90283966064453,0.0297393798828125
E9.5-R3-C4,E9.5-R3-C1,18,28993,127443,17.237720489501953,0.04566383361816406
E9.5-R3-C4,E9.5-R3-C1,19,28993,127443,17.07855796813965,0.042700767517089844
E9.5-R3-C4,E9.5-R3-C1,20,28993,127443,16.73484992980957,0.037125587463378906
E9.5-R3-C4,E9.5-R3-C1,21,28993,127443,17.08527374267578,0.03750801086425781
E9.5-R3-C4,E9.5-R3-C1,22,28993,127443,17.208431243896484,0.029989242553710938
E9.5-R3-C4,E9.5-R3-C1,23,28993,127443,17.06732940673828,0.033486366271972656
E9.5-R3-C4,E9.5-R3-C1,24,28993,127443,17.412097930908203,0.03622627258300781
E9.5-R3-C4,E9.5-R3-C1,25,28993,127443,17.213581085205078,0.042591094970703125
E9.5-R3-C4,E9.5-R3-C1,26,28993,127443,17.94074249267578,0.03579235076904297
E9.5-R3-C4,E9.5-R3-C1,27,28993,127443,17.829097747802734,0.03942394256591797
E9.5-R3-C4,E9.5-R3-C1,28,28993,127443,17.907859802246094,0.035732269287109375
E9.5-R3-C4,E9.5-R3-C1,29,28993,127443,17.081039428710938,0.03212451934814453
E9.5-R3-C4,E9.5-R3-C1,30,28993,127443,17.464550018310547,0.03282737731933594
E9.5-R3-C4,E9.5-R3-C1,31,28993,127443,17.18718910217285,0.03246593475341797
E9.5-R3-C4,E9.5-R3-C1,32,28993,127443,17.84701919555664,0.05125236511230469
E9.5-R3-C4,E9.5-R3-C1,33,28993,127443,17.597442626953125,0.03573322296142578
E9.5-R3-C4,E9.5-R3-C1,34,28993,127443,16.827777862548828,0.03511524200439453
E9.5-R3-C4,E9.5-R3-C1,35,28993,127443,17.363698959350586,0.03613758087158203
E9.5-R3-C4,E9.5-R3-C1,36,28993,127443,17.360599517822266,0.03789710998535156
E9.5-R3-C4,E9.5-R3-C1,37,28993,127443,17.965919494628906,0.043717384338378906
E9.5-R3-C4,E9.5-R3-C1,38,28993,127443,17.963775634765625,0.04555320739746094
E9.5-R3-C4,E9.5-R3-C1,39,28993,127443,17.012880325317383,0.03513813018798828
E9.5-R3-C4,E9.5-R3-C1,40,28993,127443,16.94867706298828,0.03320789337158203
E9.5-R3-C4,E9.5-R3-C1,41,28993,127443,17.83011245727539,0.044940948486328125
E9.5-R3-C4,E9.5-R3-C1,42,28993,127443,16.56670570373535,0.03413581848144531
E9.5-R3-C4,E9.5-R3-C1,43,28993,127443,17.705162048339844,0.03786659240722656
E9.5-R3-C4,E9.5-R3-C1,44,28993,127443,18.08391571044922,0.04271984100341797
E9.5-R3-C4,E9.5-R3-C1,45,28993,127443,16.924949645996094,0.032021522521972656
E9.5-R3-C4,E9.5-R3-C1,46,28993,127443,17.825252532958984,0.038555145263671875
E9.5-R3-C4,E9.5-R3-C1,47,28993,127443,17.512550354003906,0.041474342346191406
E9.5-R3-C4,E9.5-R3-C1,48,28993,127443,17.180694580078125,0.03374767303466797
E9.5-R3-C4,E9.5-R3-C1,49,28993,127443,17.171825408935547,0.04808521270751953
E9.5-R3-C4,E10.0-R1-C1,0,28993,131913,20.575963973999023,0.20822525024414062
E9.5-R3-C4,E10.0-R1-C1,1,28993,131913,21.218692779541016,0.24013328552246094
E9.5-R3-C4,E10.0-R1-C1,2,28993,131913,22.27345085144043,0.22530841827392578
E9.5-R3-C4,E10.0-R1-C1,3,28993,131913,21.577375411987305,0.2192249298095703
E9.5-R3-C4,E10.0-R1-C1,4,28993,131913,22.003578186035156,0.20583629608154297
E9.5-R3-C4,E10.0-R1-C1,5,28993,131913,21.395000457763672,0.237335205078125
E9.5-R3-C4,E10.0-R1-C1,6,28993,131913,21.73073959350586,0.22504043579101562
E9.5-R3-C4,E10.0-R1-C1,7,28993,131913,20.772092819213867,0.21958065032958984
E9.5-R3-C4,E10.0-R1-C1,8,28993,131913,21.2330265045166,0.21880435943603516
E9.5-R3-C4,E10.0-R1-C1,9,28993,131913,20.779296875,0.2164154052734375
E9.5-R3-C4,E10.0-R1-C1,10,28993,131913,21.32787322998047,0.2136220932006836
E9.5-R3-C4,E10.0-R1-C1,11,28993,131913,21.37489128112793,0.2347412109375
E9.5-R3-C4,E10.0-R1-C1,12,28993,131913,21.604473114013672,0.21638011932373047
E9.5-R3-C4,E10.0-R1-C1,13,28993,131913,21.176708221435547,0.2280426025390625
E9.5-R3-C4,E10.0-R1-C1,14,28993,131913,21.813526153564453,0.23192596435546875
E9.5-R3-C4,E10.0-R1-C1,15,28993,131913,20.904396057128906,0.21311378479003906
E9.5-R3-C4,E10.0-R1-C1,16,28993,131913,21.52130126953125,0.22852325439453125
E9.5-R3-C4,E10.0-R1-C1,17,28993,131913,21.70966911315918,0.2236623764038086
E9.5-R3-C4,E10.0-R1-C1,18,28993,131913,21.715946197509766,0.23017215728759766
