cell_type,stage,germ_layer,3,4,5,9,12,14,15,16,17,19,20,21,23,25,26,27,28,30,33,35,37,38,39,41,45,47,48,49,50,54,56,57,59,60,66,67
Floor plate,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225125592481029,0.0,0.0,0.3095451294909914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frontonasal mesenchyme,E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.5702856583856405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31948021029856377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39101314526047504,0.0,0.0,0.0,0.0,0.0,0.0,0.49833503714201977,0.0,0.0,0.0,0.0,0.0,0.43856801201565687
Frontonasal mesenchyme,E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.6425269705511404,0.0,0.0,0.0,0.0,0.3780485119293435,0.0,0.3922692169786062,0.38311293416477277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464174722629976,0.0,0.0,0.0,0.0,0.0,0.0,0.48841234937361633,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (isthmic organizer),E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (isthmic organizer),E9.0,Ectoderm,0.0,0.0,0.0,0.44643832875074463,0.0,0.0,0.0,0.0,0.3448578467031354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (isthmic organizer),E9.5,Ectoderm,0.0,0.0,0.0,0.5971534037430144,0.0,0.0,0.0,0.0,0.32419361298999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (r1),E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (r1),E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3787677685432009,0.0,0.0,0.0
Hindbrain (r1),E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45692540507075763,0.0,0.0,0.0
Hindbrain (r2-r4),E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (r2-r4),E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253052394843214,0.0,0.0,0.0,0.0,0.0,0.0,0.37100590706602415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (r2-r4),E9.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33571116111423815,0.0,0.0,0.0,0.37074069643913354,0.0,0.0,0.0,0.3579375308484765,0.0,0.0,0.0
Hindbrain (r5-r8),E8.5,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3739658540894477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hindbrain (r5-r8),E9.0,Ectoderm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33758807036264593,0.0,0.39899620235773103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
