bucket,dataset_a,dataset_b,embryo_a,embryo_b,batch,n_a,n_b,time_a,time_b,sinkhorn
late,qiu2024,devmap,E10.0,E8.5-R2,18,489516,38216,E10.0,8.5,35.12041091918945
late,qiu2024,devmap,E10.0,E8.5-R2,19,489516,38216,E10.0,8.5,36.127288818359375
late,qiu2024,devmap,E10.0,E8.5-R2,20,489516,38216,E10.0,8.5,35.69859313964844
late,qiu2024,devmap,E10.0,E8.5-R2,21,489516,38216,E10.0,8.5,36.256568908691406
late,qiu2024,devmap,E10.0,E8.5-R2,22,489516,38216,E10.0,8.5,35.93169403076172
late,qiu2024,devmap,E10.0,E8.5-R2,23,489516,38216,E10.0,8.5,35.95785903930664
late,qiu2024,devmap,E10.0,E8.5-R2,24,489516,38216,E10.0,8.5,36.895164489746094
late,qiu2024,devmap,E10.0,E8.5-R2,25,489516,38216,E10.0,8.5,35.922874450683594
late,qiu2024,devmap,E10.0,E8.5-R2,26,489516,38216,E10.0,8.5,36.544273376464844
late,qiu2024,devmap,E10.0,E8.5-R2,27,489516,38216,E10.0,8.5,35.822120666503906
late,qiu2024,devmap,E10.0,E8.5-R2,28,489516,38216,E10.0,8.5,35.884033203125
late,qiu2024,devmap,E10.0,E8.5-R2,29,489516,38216,E10.0,8.5,35.707664489746094
late,qiu2024,devmap,E10.0,E8.5-R2,30,489516,38216,E10.0,8.5,36.16530227661133
late,qiu2024,devmap,E10.0,E8.5-R2,31,489516,38216,E10.0,8.5,36.57530212402344
late,qiu2024,devmap,E10.0,E8.5-R2,32,489516,38216,E10.0,8.5,35.819091796875
late,qiu2024,devmap,E10.0,E8.5-R2,33,489516,38216,E10.0,8.5,36.16788864135742
late,qiu2024,devmap,E10.0,E8.5-R2,34,489516,38216,E10.0,8.5,36.37403106689453
late,qiu2024,devmap,E10.0,E8.5-R2,35,489516,38216,E10.0,8.5,36.293556213378906
late,qiu2024,devmap,E10.0,E8.5-R2,36,489516,38216,E10.0,8.5,35.65602111816406
late,qiu2024,devmap,E10.0,E8.5-R2,37,489516,38216,E10.0,8.5,35.68769073486328
late,qiu2024,devmap,E10.0,E8.5-R2,38,489516,38216,E10.0,8.5,36.429176330566406
late,qiu2024,devmap,E10.0,E8.5-R2,39,489516,38216,E10.0,8.5,36.431785583496094
late,qiu2024,devmap,E10.0,E8.5-R2,40,489516,38216,E10.0,8.5,36.817779541015625
late,qiu2024,devmap,E10.0,E8.5-R2,41,489516,38216,E10.0,8.5,36.29599380493164
late,qiu2024,devmap,E10.0,E8.5-R2,42,489516,38216,E10.0,8.5,35.860511779785156
late,qiu2024,devmap,E10.0,E8.5-R2,43,489516,38216,E10.0,8.5,35.684959411621094
late,qiu2024,devmap,E10.0,E8.5-R2,44,489516,38216,E10.0,8.5,36.144126892089844
late,qiu2024,devmap,E10.0,E8.5-R2,45,489516,38216,E10.0,8.5,35.148372650146484
late,qiu2024,devmap,E10.0,E8.5-R2,46,489516,38216,E10.0,8.5,36.077842712402344
late,qiu2024,devmap,E10.0,E8.5-R2,47,489516,38216,E10.0,8.5,36.12560272216797
late,qiu2024,devmap,E10.0,E8.5-R2,48,489516,38216,E10.0,8.5,35.99586868286133
late,qiu2024,devmap,E10.0,E8.5-R2,49,489516,38216,E10.0,8.5,36.90791320800781
late,qiu2024,devmap,E10.0,E8.5-R3,0,489516,27743,E10.0,8.5,36.93817138671875
late,qiu2024,devmap,E10.0,E8.5-R3,1,489516,27743,E10.0,8.5,37.127586364746094
late,qiu2024,devmap,E10.0,E8.5-R3,2,489516,27743,E10.0,8.5,36.05252456665039
late,qiu2024,devmap,E10.0,E8.5-R3,3,489516,27743,E10.0,8.5,36.473670959472656
late,qiu2024,devmap,E10.0,E8.5-R3,4,489516,27743,E10.0,8.5,37.05353546142578
late,qiu2024,devmap,E10.0,E8.5-R3,5,489516,27743,E10.0,8.5,37.768157958984375
late,qiu2024,devmap,E10.0,E8.5-R3,6,489516,27743,E10.0,8.5,38.125911712646484
late,qiu2024,devmap,E10.0,E8.5-R3,7,489516,27743,E10.0,8.5,36.70293426513672
late,qiu2024,devmap,E10.0,E8.5-R3,8,489516,27743,E10.0,8.5,36.274864196777344
late,qiu2024,devmap,E10.0,E8.5-R3,9,489516,27743,E10.0,8.5,36.24897766113281
late,qiu2024,devmap,E10.0,E8.5-R3,10,489516,27743,E10.0,8.5,37.02631378173828
late,qiu2024,devmap,E10.0,E8.5-R3,11,489516,27743,E10.0,8.5,37.65867233276367
late,qiu2024,devmap,E10.0,E8.5-R3,12,489516,27743,E10.0,8.5,37.47076416015625
late,qiu2024,devmap,E10.0,E8.5-R3,13,489516,27743,E10.0,8.5,36.581336975097656
late,qiu2024,devmap,E10.0,E8.5-R3,14,489516,27743,E10.0,8.5,36.592552185058594
late,qiu2024,devmap,E10.0,E8.5-R3,15,489516,27743,E10.0,8.5,36.492919921875
late,qiu2024,devmap,E10.0,E8.5-R3,16,489516,27743,E10.0,8.5,36.66609191894531
late,qiu2024,devmap,E10.0,E8.5-R3,17,489516,27743,E10.0,8.5,35.97654342651367
late,qiu2024,devmap,E10.0,E8.5-R3,18,489516,27743,E10.0,8.5,36.86571502685547
late,qiu2024,devmap,E10.0,E8.5-R3,19,489516,27743,E10.0,8.5,37.4428825378418
late,qiu2024,devmap,E10.0,E8.5-R3,20,489516,27743,E10.0,8.5,36.133052825927734
late,qiu2024,devmap,E10.0,E8.5-R3,21,489516,27743,E10.0,8.5,36.55828094482422
late,qiu2024,devmap,E10.0,E8.5-R3,22,489516,27743,E10.0,8.5,36.63111877441406
late,qiu2024,devmap,E10.0,E8.5-R3,23,489516,27743,E10.0,8.5,36.62890625
late,qiu2024,devmap,E10.0,E8.5-R3,24,489516,27743,E10.0,8.5,36.081905364990234
late,qiu2024,devmap,E10.0,E8.5-R3,25,489516,27743,E10.0,8.5,37.780426025390625
late,qiu2024,devmap,E10.0,E8.5-R3,26,489516,27743,E10.0,8.5,36.302120208740234
late,qiu2024,devmap,E10.0,E8.5-R3,27,489516,27743,E10.0,8.5,36.66100311279297
late,qiu2024,devmap,E10.0,E8.5-R3,28,489516,27743,E10.0,8.5,36.896575927734375
late,qiu2024,devmap,E10.0,E8.5-R3,29,489516,27743,E10.0,8.5,37.05245590209961
late,qiu2024,devmap,E10.0,E8.5-R3,30,489516,27743,E10.0,8.5,36.052860260009766
late,qiu2024,devmap,E10.0,E8.5-R3,31,489516,27743,E10.0,8.5,37.757450103759766
late,qiu2024,devmap,E10.0,E8.5-R3,32,489516,27743,E10.0,8.5,37.656089782714844
late,qiu2024,devmap,E10.0,E8.5-R3,33,489516,27743,E10.0,8.5,36.918601989746094
late,qiu2024,devmap,E10.0,E8.5-R3,34,489516,27743,E10.0,8.5,37.103370666503906
late,qiu2024,devmap,E10.0,E8.5-R3,35,489516,27743,E10.0,8.5,37.452816009521484
late,qiu2024,devmap,E10.0,E8.5-R3,36,489516,27743,E10.0,8.5,36.14021301269531
late,qiu2024,devmap,E10.0,E8.5-R3,37,489516,27743,E10.0,8.5,36.17709732055664
late,qiu2024,devmap,E10.0,E8.5-R3,38,489516,27743,E10.0,8.5,37.715675354003906
late,qiu2024,devmap,E10.0,E8.5-R3,39,489516,27743,E10.0,8.5,36.51079559326172
late,qiu2024,devmap,E10.0,E8.5-R3,40,489516,27743,E10.0,8.5,35.93342971801758
late,qiu2024,devmap,E10.0,E8.5-R3,41,489516,27743,E10.0,8.5,37.705387115478516
late,qiu2024,devmap,E10.0,E8.5-R3,42,489516,27743,E10.0,8.5,37.241249084472656
late,qiu2024,devmap,E10.0,E8.5-R3,43,489516,27743,E10.0,8.5,36.793479919433594
late,qiu2024,devmap,E10.0,E8.5-R3,44,489516,27743,E10.0,8.5,37.71514129638672
late,qiu2024,devmap,E10.0,E8.5-R3,45,489516,27743,E10.0,8.5,36.66838073730469
late,qiu2024,devmap,E10.0,E8.5-R3,46,489516,27743,E10.0,8.5,36.17639923095703
late,qiu2024,devmap,E10.0,E8.5-R3,47,489516,27743,E10.0,8.5,37.71574401855469
late,qiu2024,devmap,E10.0,E8.5-R3,48,489516,27743,E10.0,8.5,37.982749938964844
late,qiu2024,devmap,E10.0,E8.5-R3,49,489516,27743,E10.0,8.5,37.135284423828125
late,qiu2024,devmap,E10.0,E9.0-R1,0,489516,92063,E10.0,9.0,29.48259735107422
late,qiu2024,devmap,E10.0,E9.0-R1,1,489516,92063,E10.0,9.0,29.636999130249023
late,qiu2024,devmap,E10.0,E9.0-R1,2,489516,92063,E10.0,9.0,29.179492950439453
late,qiu2024,devmap,E10.0,E9.0-R1,3,489516,92063,E10.0,9.0,28.75315284729004
late,qiu2024,devmap,E10.0,E9.0-R1,4,489516,92063,E10.0,9.0,29.968982696533203
late,qiu2024,devmap,E10.0,E9.0-R1,5,489516,92063,E10.0,9.0,28.90945053100586
late,qiu2024,devmap,E10.0,E9.0-R1,6,489516,92063,E10.0,9.0,28.217586517333984
late,qiu2024,devmap,E10.0,E9.0-R1,7,489516,92063,E10.0,9.0,29.972896575927734
late,qiu2024,devmap,E10.0,E9.0-R1,8,489516,92063,E10.0,9.0,29.064624786376953
late,qiu2024,devmap,E10.0,E9.0-R1,9,489516,92063,E10.0,9.0,29.477083206176758
late,qiu2024,devmap,E10.0,E9.0-R1,10,489516,92063,E10.0,9.0,28.038679122924805
late,qiu2024,devmap,E10.0,E9.0-R1,11,489516,92063,E10.0,9.0,28.3714599609375
late,qiu2024,devmap,E10.0,E9.0-R1,12,489516,92063,E10.0,9.0,28.32958221435547
late,qiu2024,devmap,E10.0,E9.0-R1,13,489516,92063,E10.0,9.0,28.267711639404297
late,qiu2024,devmap,E10.0,E9.0-R1,14,489516,92063,E10.0,9.0,29.54985809326172
late,qiu2024,devmap,E10.0,E9.0-R1,15,489516,92063,E10.0,9.0,29.38008689880371
late,qiu2024,devmap,E10.0,E9.0-R1,16,489516,92063,E10.0,9.0,27.887577056884766
late,qiu2024,devmap,E10.0,E9.0-R1,17,489516,92063,E10.0,9.0,28.557682037353516
late,qiu2024,devmap,E10.0,E9.0-R1,18,489516,92063,E10.0,9.0,29.24957847595215
late,qiu2024,devmap,E10.0,E9.0-R1,19,489516,92063,E10.0,9.0,29.50291633605957
late,qiu2024,devmap,E10.0,E9.0-R1,20,489516,92063,E10.0,9.0,28.885475158691406
late,qiu2024,devmap,E10.0,E9.0-R1,21,489516,92063,E10.0,9.0,28.90555191040039
late,qiu2024,devmap,E10.0,E9.0-R1,22,489516,92063,E10.0,9.0,29.779979705810547
late,qiu2024,devmap,E10.0,E9.0-R1,23,489516,92063,E10.0,9.0,29.12752914428711
late,qiu2024,devmap,E10.0,E9.0-R1,24,489516,92063,E10.0,9.0,29.89512062072754
late,qiu2024,devmap,E10.0,E9.0-R1,25,489516,92063,E10.0,9.0,30.36971664428711
late,qiu2024,devmap,E10.0,E9.0-R1,26,489516,92063,E10.0,9.0,29.33279800415039
late,qiu2024,devmap,E10.0,E9.0-R1,27,489516,92063,E10.0,9.0,29.416200637817383
late,qiu2024,devmap,E10.0,E9.0-R1,28,489516,92063,E10.0,9.0,28.703350067138672
late,qiu2024,devmap,E10.0,E9.0-R1,29,489516,92063,E10.0,9.0,29.568897247314453
late,qiu2024,devmap,E10.0,E9.0-R1,30,489516,92063,E10.0,9.0,28.679664611816406
late,qiu2024,devmap,E10.0,E9.0-R1,31,489516,92063,E10.0,9.0,29.751264572143555
late,qiu2024,devmap,E10.0,E9.0-R1,32,489516,92063,E10.0,9.0,29.055213928222656
late,qiu2024,devmap,E10.0,E9.0-R1,33,489516,92063,E10.0,9.0,28.886276245117188
late,qiu2024,devmap,E10.0,E9.0-R1,34,489516,92063,E10.0,9.0,28.476268768310547
late,qiu2024,devmap,E10.0,E9.0-R1,35,489516,92063,E10.0,9.0,28.478328704833984
late,qiu2024,devmap,E10.0,E9.0-R1,36,489516,92063,E10.0,9.0,29.086299896240234
late,qiu2024,devmap,E10.0,E9.0-R1,37,489516,92063,E10.0,9.0,29.21160125732422
late,qiu2024,devmap,E10.0,E9.0-R1,38,489516,92063,E10.0,9.0,28.643516540527344
late,qiu2024,devmap,E10.0,E9.0-R1,39,489516,92063,E10.0,9.0,29.015003204345703
late,qiu2024,devmap,E10.0,E9.0-R1,40,489516,92063,E10.0,9.0,29.06360626220703
late,qiu2024,devmap,E10.0,E9.0-R1,41,489516,92063,E10.0,9.0,28.607547760009766
late,qiu2024,devmap,E10.0,E9.0-R1,42,489516,92063,E10.0,9.0,29.04709243774414
late,qiu2024,devmap,E10.0,E9.0-R1,43,489516,92063,E10.0,9.0,29.60329818725586
late,qiu2024,devmap,E10.0,E9.0-R1,44,489516,92063,E10.0,9.0,28.886157989501953
late,qiu2024,devmap,E10.0,E9.0-R1,45,489516,92063,E10.0,9.0,28.439777374267578
late,qiu2024,devmap,E10.0,E9.0-R1,46,489516,92063,E10.0,9.0,29.237075805664062
late,qiu2024,devmap,E10.0,E9.0-R1,47,489516,92063,E10.0,9.0,29.245269775390625
late,qiu2024,devmap,E10.0,E9.0-R1,48,489516,92063,E10.0,9.0,28.848819732666016
late,qiu2024,devmap,E10.0,E9.0-R1,49,489516,92063,E10.0,9.0,30.161300659179688
late,qiu2024,devmap,E10.0,E9.0-R2,0,489516,99878,E10.0,9.0,25.914356231689453
late,qiu2024,devmap,E10.0,E9.0-R2,1,489516,99878,E10.0,9.0,26.1309814453125
late,qiu2024,devmap,E10.0,E9.0-R2,2,489516,99878,E10.0,9.0,25.60470199584961
late,qiu2024,devmap,E10.0,E9.0-R2,3,489516,99878,E10.0,9.0,25.843673706054688
late,qiu2024,devmap,E10.0,E9.0-R2,4,489516,99878,E10.0,9.0,26.26806640625
late,qiu2024,devmap,E10.0,E9.0-R2,5,489516,99878,E10.0,9.0,26.503557205200195
late,qiu2024,devmap,E10.0,E9.0-R2,6,489516,99878,E10.0,9.0,25.969100952148438
late,qiu2024,devmap,E10.0,E9.0-R2,7,489516,99878,E10.0,9.0,26.076522827148438
late,qiu2024,devmap,E10.0,E9.0-R2,8,489516,99878,E10.0,9.0,26.336196899414062
late,qiu2024,devmap,E10.0,E9.0-R2,9,489516,99878,E10.0,9.0,26.690654754638672
late,qiu2024,devmap,E10.0,E9.0-R2,10,489516,99878,E10.0,9.0,26.0353946685791
late,qiu2024,devmap,E10.0,E9.0-R2,11,489516,99878,E10.0,9.0,25.200634002685547
late,qiu2024,devmap,E10.0,E9.0-R2,12,489516,99878,E10.0,9.0,25.510883331298828
late,qiu2024,devmap,E10.0,E9.0-R2,13,489516,99878,E10.0,9.0,25.898609161376953
late,qiu2024,devmap,E10.0,E9.0-R2,14,489516,99878,E10.0,9.0,26.164575576782227
late,qiu2024,devmap,E10.0,E9.0-R2,15,489516,99878,E10.0,9.0,25.96263313293457
late,qiu2024,devmap,E10.0,E9.0-R2,16,489516,99878,E10.0,9.0,26.025985717773438
late,qiu2024,devmap,E10.0,E9.0-R2,17,489516,99878,E10.0,9.0,26.0163516998291
late,qiu2024,devmap,E10.0,E9.0-R2,18,489516,99878,E10.0,9.0,26.92328453063965
late,qiu2024,devmap,E10.0,E9.0-R2,19,489516,99878,E10.0,9.0,26.481868743896484
late,qiu2024,devmap,E10.0,E9.0-R2,20,489516,99878,E10.0,9.0,25.071123123168945
late,qiu2024,devmap,E10.0,E9.0-R2,21,489516,99878,E10.0,9.0,26.279064178466797
late,qiu2024,devmap,E10.0,E9.0-R2,22,489516,99878,E10.0,9.0,25.64524269104004
late,qiu2024,devmap,E10.0,E9.0-R2,23,489516,99878,E10.0,9.0,25.80983543395996
late,qiu2024,devmap,E10.0,E9.0-R2,24,489516,99878,E10.0,9.0,25.637012481689453
late,qiu2024,devmap,E10.0,E9.0-R2,25,489516,99878,E10.0,9.0,26.548625946044922
late,qiu2024,devmap,E10.0,E9.0-R2,26,489516,99878,E10.0,9.0,26.54465103149414
late,qiu2024,devmap,E10.0,E9.0-R2,27,489516,99878,E10.0,9.0,26.48518180847168
late,qiu2024,devmap,E10.0,E9.0-R2,28,489516,99878,E10.0,9.0,25.72588539123535
late,qiu2024,devmap,E10.0,E9.0-R2,29,489516,99878,E10.0,9.0,26.595684051513672
late,qiu2024,devmap,E10.0,E9.0-R2,30,489516,99878,E10.0,9.0,25.96124267578125
late,qiu2024,devmap,E10.0,E9.0-R2,31,489516,99878,E10.0,9.0,26.25298500061035
late,qiu2024,devmap,E10.0,E9.0-R2,32,489516,99878,E10.0,9.0,26.26304817199707
late,qiu2024,devmap,E10.0,E9.0-R2,33,489516,99878,E10.0,9.0,26.366764068603516
late,qiu2024,devmap,E10.0,E9.0-R2,34,489516,99878,E10.0,9.0,26.27106475830078
late,qiu2024,devmap,E10.0,E9.0-R2,35,489516,99878,E10.0,9.0,25.58204460144043
late,qiu2024,devmap,E10.0,E9.0-R2,36,489516,99878,E10.0,9.0,26.387401580810547
late,qiu2024,devmap,E10.0,E9.0-R2,37,489516,99878,E10.0,9.0,26.485746383666992
late,qiu2024,devmap,E10.0,E9.0-R2,38,489516,99878,E10.0,9.0,25.822681427001953
late,qiu2024,devmap,E10.0,E9.0-R2,39,489516,99878,E10.0,9.0,25.523103713989258
late,qiu2024,devmap,E10.0,E9.0-R2,40,489516,99878,E10.0,9.0,26.03091049194336
late,qiu2024,devmap,E10.0,E9.0-R2,41,489516,99878,E10.0,9.0,25.586036682128906
late,qiu2024,devmap,E10.0,E9.0-R2,42,489516,99878,E10.0,9.0,25.619197845458984
late,qiu2024,devmap,E10.0,E9.0-R2,43,489516,99878,E10.0,9.0,27.283397674560547
late,qiu2024,devmap,E10.0,E9.0-R2,44,489516,99878,E10.0,9.0,26.579051971435547
late,qiu2024,devmap,E10.0,E9.0-R2,45,489516,99878,E10.0,9.0,26.06784439086914
late,qiu2024,devmap,E10.0,E9.0-R2,46,489516,99878,E10.0,9.0,25.661800384521484
late,qiu2024,devmap,E10.0,E9.0-R2,47,489516,99878,E10.0,9.0,25.36789321899414
late,qiu2024,devmap,E10.0,E9.0-R2,48,489516,99878,E10.0,9.0,26.646142959594727
late,qiu2024,devmap,E10.0,E9.0-R2,49,489516,99878,E10.0,9.0,26.104488372802734
late,qiu2024,devmap,E10.0,E9.0-R3,0,489516,62867,E10.0,9.0,33.04872131347656
late,qiu2024,devmap,E10.0,E9.0-R3,1,489516,62867,E10.0,9.0,31.142385482788086
late,qiu2024,devmap,E10.0,E9.0-R3,2,489516,62867,E10.0,9.0,32.385536193847656
late,qiu2024,devmap,E10.0,E9.0-R3,3,489516,62867,E10.0,9.0,32.26335144042969
late,qiu2024,devmap,E10.0,E9.0-R3,4,489516,62867,E10.0,9.0,32.36722183227539
late,qiu2024,devmap,E10.0,E9.0-R3,5,489516,62867,E10.0,9.0,32.57878112792969
late,qiu2024,devmap,E10.0,E9.0-R3,6,489516,62867,E10.0,9.0,31.915874481201172
late,qiu2024,devmap,E10.0,E9.0-R3,7,489516,62867,E10.0,9.0,32.87877655029297
late,qiu2024,devmap,E10.0,E9.0-R3,8,489516,62867,E10.0,9.0,32.22428894042969
late,qiu2024,devmap,E10.0,E9.0-R3,9,489516,62867,E10.0,9.0,32.23139572143555
late,qiu2024,devmap,E10.0,E9.0-R3,10,489516,62867,E10.0,9.0,31.95465850830078
late,qiu2024,devmap,E10.0,E9.0-R3,11,489516,62867,E10.0,9.0,33.53999710083008
late,qiu2024,devmap,E10.0,E9.0-R3,12,489516,62867,E10.0,9.0,33.58451843261719
late,qiu2024,devmap,E10.0,E9.0-R3,13,489516,62867,E10.0,9.0,31.782609939575195
late,qiu2024,devmap,E10.0,E9.0-R3,14,489516,62867,E10.0,9.0,32.32439422607422
late,qiu2024,devmap,E10.0,E9.0-R3,15,489516,62867,E10.0,9.0,32.53618621826172
late,qiu2024,devmap,E10.0,E9.0-R3,16,489516,62867,E10.0,9.0,30.810747146606445
late,qiu2024,devmap,E10.0,E9.0-R3,17,489516,62867,E10.0,9.0,33.190650939941406
late,qiu2024,devmap,E10.0,E9.0-R3,18,489516,62867,E10.0,9.0,33.65251541137695
late,qiu2024,devmap,E10.0,E9.0-R3,19,489516,62867,E10.0,9.0,32.163291931152344
late,qiu2024,devmap,E10.0,E9.0-R3,20,489516,62867,E10.0,9.0,32.33840560913086
late,qiu2024,devmap,E10.0,E9.0-R3,21,489516,62867,E10.0,9.0,33.29070281982422
late,qiu2024,devmap,E10.0,E9.0-R3,22,489516,62867,E10.0,9.0,32.36857223510742
late,qiu2024,devmap,E10.0,E9.0-R3,23,489516,62867,E10.0,9.0,32.92926025390625
late,qiu2024,devmap,E10.0,E9.0-R3,24,489516,62867,E10.0,9.0,32.57647705078125
late,qiu2024,devmap,E10.0,E9.0-R3,25,489516,62867,E10.0,9.0,32.29096984863281
late,qiu2024,devmap,E10.0,E9.0-R3,26,489516,62867,E10.0,9.0,32.72426986694336
late,qiu2024,devmap,E10.0,E9.0-R3,27,489516,62867,E10.0,9.0,31.260957717895508
late,qiu2024,devmap,E10.0,E9.0-R3,28,489516,62867,E10.0,9.0,32.91853713989258
late,qiu2024,devmap,E10.0,E9.0-R3,29,489516,62867,E10.0,9.0,32.23143768310547
late,qiu2024,devmap,E10.0,E9.0-R3,30,489516,62867,E10.0,9.0,31.786367416381836
late,qiu2024,devmap,E10.0,E9.0-R3,31,489516,62867,E10.0,9.0,33.101924896240234
late,qiu2024,devmap,E10.0,E9.0-R3,32,489516,62867,E10.0,9.0,32.756195068359375
late,qiu2024,devmap,E10.0,E9.0-R3,33,489516,62867,E10.0,9.0,32.82611846923828
late,qiu2024,devmap,E10.0,E9.0-R3,34,489516,62867,E10.0,9.0,31.815153121948242
late,qiu2024,devmap,E10.0,E9.0-R3,35,489516,62867,E10.0,9.0,32.95555114746094
late,qiu2024,devmap,E10.0,E9.0-R3,36,489516,62867,E10.0,9.0,32.59056854248047
late,qiu2024,devmap,E10.0,E9.0-R3,37,489516,62867,E10.0,9.0,32.6346321105957
late,qiu2024,devmap,E10.0,E9.0-R3,38,489516,62867,E10.0,9.0,33.32236099243164
late,qiu2024,devmap,E10.0,E9.0-R3,39,489516,62867,E10.0,9.0,31.90039825439453
late,qiu2024,devmap,E10.0,E9.0-R3,40,489516,62867,E10.0,9.0,33.0043830871582
late,qiu2024,devmap,E10.0,E9.0-R3,41,489516,62867,E10.0,9.0,31.910778045654297
late,qiu2024,devmap,E10.0,E9.0-R3,42,489516,62867,E10.0,9.0,32.94138717651367
late,qiu2024,devmap,E10.0,E9.0-R3,43,489516,62867,E10.0,9.0,32.99118423461914
late,qiu2024,devmap,E10.0,E9.0-R3,44,489516,62867,E10.0,9.0,31.93404197692871
late,qiu2024,devmap,E10.0,E9.0-R3,45,489516,62867,E10.0,9.0,31.915328979492188
late,qiu2024,devmap,E10.0,E9.0-R3,46,489516,62867,E10.0,9.0,32.59648895263672
late,qiu2024,devmap,E10.0,E9.0-R3,47,489516,62867,E10.0,9.0,32.32524108886719
late,qiu2024,devmap,E10.0,E9.0-R3,48,489516,62867,E10.0,9.0,32.42436599731445
late,qiu2024,devmap,E10.0,E9.0-R3,49,489516,62867,E10.0,9.0,32.06158447265625
late,qiu2024,devmap,E10.0,E9.5-R1,0,489516,383453,E10.0,9.5,21.462549209594727
late,qiu2024,devmap,E10.0,E9.5-R1,1,489516,383453,E10.0,9.5,20.94512176513672
late,qiu2024,devmap,E10.0,E9.5-R1,2,489516,383453,E10.0,9.5,22.084320068359375
late,qiu2024,devmap,E10.0,E9.5-R1,3,489516,383453,E10.0,9.5,21.56828498840332
late,qiu2024,devmap,E10.0,E9.5-R1,4,489516,383453,E10.0,9.5,21.641761779785156
late,qiu2024,devmap,E10.0,E9.5-R1,5,489516,383453,E10.0,9.5,20.97512435913086
late,qiu2024,devmap,E10.0,E9.5-R1,6,489516,383453,E10.0,9.5,21.699413299560547
late,qiu2024,devmap,E10.0,E9.5-R1,7,489516,383453,E10.0,9.5,20.9652099609375
late,qiu2024,devmap,E10.0,E9.5-R1,8,489516,383453,E10.0,9.5,21.429141998291016
late,qiu2024,devmap,E10.0,E9.5-R1,9,489516,383453,E10.0,9.5,20.855213165283203
late,qiu2024,devmap,E10.0,E9.5-R1,10,489516,383453,E10.0,9.5,20.883302688598633
late,qiu2024,devmap,E10.0,E9.5-R1,11,489516,383453,E10.0,9.5,21.063091278076172
late,qiu2024,devmap,E10.0,E9.5-R1,12,489516,383453,E10.0,9.5,20.931488037109375
late,qiu2024,devmap,E10.0,E9.5-R1,13,489516,383453,E10.0,9.5,21.09648895263672
late,qiu2024,devmap,E10.0,E9.5-R1,14,489516,383453,E10.0,9.5,20.944965362548828
late,qiu2024,devmap,E10.0,E9.5-R1,15,489516,383453,E10.0,9.5,21.324968338012695
late,qiu2024,devmap,E10.0,E9.5-R1,16,489516,383453,E10.0,9.5,21.15533447265625
late,qiu2024,devmap,E10.0,E9.5-R1,17,489516,383453,E10.0,9.5,21.079999923706055
late,qiu2024,devmap,E10.0,E9.5-R1,18,489516,383453,E10.0,9.5,21.045032501220703
late,qiu2024,devmap,E10.0,E9.5-R1,19,489516,383453,E10.0,9.5,21.220251083374023
late,qiu2024,devmap,E10.0,E9.5-R1,20,489516,383453,E10.0,9.5,21.170330047607422
late,qiu2024,devmap,E10.0,E9.5-R1,21,489516,383453,E10.0,9.5,21.003662109375
late,qiu2024,devmap,E10.0,E9.5-R1,22,489516,383453,E10.0,9.5,21.327999114990234
late,qiu2024,devmap,E10.0,E9.5-R1,23,489516,383453,E10.0,9.5,21.360342025756836
late,qiu2024,devmap,E10.0,E9.5-R1,24,489516,383453,E10.0,9.5,21.056550979614258
late,qiu2024,devmap,E10.0,E9.5-R1,25,489516,383453,E10.0,9.5,21.276668548583984
late,qiu2024,devmap,E10.0,E9.5-R1,26,489516,383453,E10.0,9.5,21.122074127197266
late,qiu2024,devmap,E10.0,E9.5-R1,27,489516,383453,E10.0,9.5,21.55875015258789
late,qiu2024,devmap,E10.0,E9.5-R1,28,489516,383453,E10.0,9.5,21.852577209472656
late,qiu2024,devmap,E10.0,E9.5-R1,29,489516,383453,E10.0,9.5,22.199077606201172
late,qiu2024,devmap,E10.0,E9.5-R1,30,489516,383453,E10.0,9.5,20.931018829345703
late,qiu2024,devmap,E10.0,E9.5-R1,31,489516,383453,E10.0,9.5,20.96200180053711
late,qiu2024,devmap,E10.0,E9.5-R1,32,489516,383453,E10.0,9.5,20.54888153076172
late,qiu2024,devmap,E10.0,E9.5-R1,33,489516,383453,E10.0,9.5,21.373035430908203
late,qiu2024,devmap,E10.0,E9.5-R1,34,489516,383453,E10.0,9.5,21.277130126953125
late,qiu2024,devmap,E10.0,E9.5-R1,35,489516,383453,E10.0,9.5,21.229951858520508
late,qiu2024,devmap,E10.0,E9.5-R1,36,489516,383453,E10.0,9.5,21.2437686920166
late,qiu2024,devmap,E10.0,E9.5-R1,37,489516,383453,E10.0,9.5,21.350128173828125
late,qiu2024,devmap,E10.0,E9.5-R1,38,489516,383453,E10.0,9.5,21.237850189208984
late,qiu2024,devmap,E10.0,E9.5-R1,39,489516,383453,E10.0,9.5,21.23977279663086
late,qiu2024,devmap,E10.0,E9.5-R1,40,489516,383453,E10.0,9.5,21.512039184570312
late,qiu2024,devmap,E10.0,E9.5-R1,41,489516,383453,E10.0,9.5,20.786251068115234
late,qiu2024,devmap,E10.0,E9.5-R1,42,489516,383453,E10.0,9.5,21.396270751953125
late,qiu2024,devmap,E10.0,E9.5-R1,43,489516,383453,E10.0,9.5,21.277637481689453
late,qiu2024,devmap,E10.0,E9.5-R1,44,489516,383453,E10.0,9.5,20.499988555908203
late,qiu2024,devmap,E10.0,E9.5-R1,45,489516,383453,E10.0,9.5,21.645992279052734
late,qiu2024,devmap,E10.0,E9.5-R1,46,489516,383453,E10.0,9.5,21.671384811401367
